Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2316,2023-10-26,2023-02-24,CUST-418,Eve,Home Office,Texas,Central,PROD-655,Technology,Monitor,Notebook Model X,806.91,8,0.12,15.91
ORD-6204,2023-07-09,2022-12-24,CUST-317,Bob,Corporate,Texas,East,PROD-431,Technology,Chair,Pen Model Y,1349.22,1,0.01,146.68
ORD-6004,2023-07-28,2021-01-08,CUST-818,Bob,Home Office,Illinois,Central,PROD-828,Furniture,Chair,Pen Model Z,1112.32,8,0.25,-112.15
ORD-1684,2022-03-25,2022-06-08,CUST-587,Eve,Corporate,Florida,Central,PROD-376,Furniture,Notebook,Desk Model Z,414.49,1,0.0,22.64
ORD-7440,2021-09-23,2021-09-09,CUST-245,Eve,Corporate,Illinois,South,PROD-501,Furniture,Desk,Chair Model X,608.4,8,0.12,8.59
ORD-4087,2021-09-07,2022-11-24,CUST-427,Grace,Corporate,Texas,East,PROD-135,Furniture,Monitor,Chair Model Y,96.89,3,0.27,-16.84
ORD-3113,2023-08-13,2021-05-01,CUST-358,Diana,Corporate,Florida,East,PROD-681,Furniture,Printer,Tablet Model X,29.23,1,0.18,-1.52
ORD-1957,2022-06-27,2021-02-18,CUST-665,Charlie,Corporate,New York,Central,PROD-567,Office Supplies,Monitor,Tablet Model Y,649.2,9,0.24,-95.1
ORD-6778,2022-09-24,2023-12-30,CUST-218,Alice,Home Office,Illinois,East,PROD-792,Furniture,Chair,Pen Model Y,1097.35,4,0.04,40.78
ORD-9079,2023-06-26,2023-01-13,CUST-854,Bob,Consumer,New York,South,PROD-866,Office Supplies,Printer,Desk Model X,1294.0,3,0.03,72.99
ORD-7028,2022-06-05,2021-08-13,CUST-241,Eve,Corporate,New York,South,PROD-247,Furniture,Tablet,Pen Model Z,658.58,9,0.11,33.9
ORD-6700,2023-06-03,2022-04-03,CUST-389,Grace,Home Office,California,West,PROD-579,Furniture,Tablet,Tablet Model X,286.78,2,0.2,-26.87
ORD-4094,2023-01-04,2022-12-21,CUST-738,Charlie,Home Office,Texas,West,PROD-322,Office Supplies,Chair,Printer Model Y,406.83,4,0.05,44.24
ORD-3807,2021-05-24,2023-05-04,CUST-324,Alice,Home Office,New York,South,PROD-567,Furniture,Printer,Printer Model X,679.31,3,0.02,96.96
ORD-8582,2023-08-02,2023-08-08,CUST-993,Grace,Home Office,Illinois,South,PROD-726,Furniture,Tablet,Notebook Model Z,981.39,8,0.29,-232.64
ORD-1887,2022-07-19,2021-01-29,CUST-328,Bob,Home Office,Texas,Central,PROD-226,Furniture,Desk,Monitor Model Z,823.39,6,0.09,83.08
ORD-7015,2021-03-11,2023-05-28,CUST-852,Charlie,Corporate,Texas,East,PROD-705,Furniture,Chair,Chair Model Y,1264.11,2,0.19,-158.0
ORD-6424,2022-09-25,2023-06-21,CUST-356,Bob,Consumer,Illinois,West,PROD-358,Furniture,Printer,Desk Model X,47.41,9,0.2,-3.76
ORD-4993,2023-06-08,2023-04-30,CUST-344,Diana,Corporate,Florida,South,PROD-823,Office Supplies,Laptop,Laptop Model Z,1488.35,3,0.01,271.71
ORD-4084,2023-03-12,2021-04-12,CUST-275,Grace,Corporate,Illinois,East,PROD-619,Furniture,Notebook,Chair Model X,1395.23,6,0.17,-134.31
ORD-1875,2021-06-29,2021-02-28,CUST-454,Bob,Consumer,Florida,South,PROD-355,Office Supplies,Pen,Laptop Model Z,241.46,9,0.06,4.54
ORD-6269,2022-08-16,2023-11-15,CUST-621,Diana,Corporate,Texas,South,PROD-915,Furniture,Tablet,Monitor Model Y,91.29,1,0.03,5.03
ORD-8508,2022-07-21,2022-02-20,CUST-694,Diana,Consumer,Illinois,South,PROD-506,Office Supplies,Chair,Monitor Model Y,934.13,6,0.12,50.95
ORD-4996,2022-11-22,2021-12-30,CUST-238,Diana,Corporate,New York,Central,PROD-729,Office Supplies,Pen,Pen Model X,1087.68,9,0.24,-69.41
ORD-1556,2022-10-27,2022-02-26,CUST-218,Alice,Consumer,Illinois,Central,PROD-612,Office Supplies,Chair,Tablet Model Y,723.41,9,0.29,-75.9
ORD-6293,2022-02-10,2021-01-22,CUST-738,Frank,Home Office,New York,East,PROD-101,Office Supplies,Desk,Monitor Model Z,431.83,2,0.15,-10.46
ORD-9900,2023-09-13,2022-09-29,CUST-710,Alice,Consumer,New York,East,PROD-685,Technology,Printer,Monitor Model Y,965.95,6,0.27,-81.79
ORD-1717,2022-09-29,2022-04-10,CUST-677,Diana,Corporate,Texas,East,PROD-392,Technology,Pen,Laptop Model Z,961.04,2,0.28,-182.23
ORD-4665,2023-11-27,2021-04-08,CUST-358,Charlie,Corporate,Florida,West,PROD-861,Furniture,Laptop,Tablet Model Z,239.53,7,0.13,2.76
ORD-7547,2022-06-01,2021-01-25,CUST-754,Frank,Consumer,Florida,Central,PROD-193,Furniture,Pen,Monitor Model Y,1203.24,4,0.04,89.34
ORD-6196,2023-04-30,2022-01-16,CUST-670,Frank,Home Office,New York,Central,PROD-150,Technology,Desk,Chair Model Z,1129.28,9,0.09,3.59
ORD-3019,2023-06-27,2022-02-01,CUST-855,Diana,Corporate,Florida,West,PROD-271,Technology,Pen,Notebook Model Z,145.54,8,0.12,6.46
ORD-9482,2021-11-12,2021-02-24,CUST-972,Grace,Home Office,Illinois,West,PROD-251,Office Supplies,Notebook,Monitor Model X,704.45,6,0.14,14.32
ORD-3183,2021-01-27,2023-10-12,CUST-291,Charlie,Consumer,New York,West,PROD-259,Office Supplies,Tablet,Notebook Model X,602.25,4,0.19,-16.66
ORD-4879,2021-02-24,2022-02-27,CUST-959,Bob,Consumer,New York,Central,PROD-283,Office Supplies,Chair,Tablet Model X,704.46,3,0.19,-35.39
ORD-3936,2021-09-06,2021-05-12,CUST-229,Alice,Consumer,California,East,PROD-917,Office Supplies,Printer,Pen Model Y,702.71,9,0.16,-41.77
ORD-7691,2021-09-30,2022-02-25,CUST-257,Charlie,Home Office,Illinois,East,PROD-291,Furniture,Tablet,Desk Model X,795.59,6,0.07,64.27
ORD-8045,2021-07-10,2023-02-16,CUST-777,Frank,Home Office,Florida,Central,PROD-257,Office Supplies,Laptop,Tablet Model Z,430.26,3,0.11,-12.83
ORD-3813,2022-07-29,2023-02-15,CUST-360,Charlie,Consumer,Florida,South,PROD-265,Furniture,Printer,Laptop Model Y,715.06,4,0.12,-23.4
ORD-2237,2023-05-07,2023-12-29,CUST-489,Charlie,Consumer,California,Central,PROD-218,Technology,Desk,Desk Model Y,167.25,8,0.2,-1.07
ORD-5841,2022-09-08,2023-05-26,CUST-744,Eve,Consumer,Illinois,East,PROD-737,Technology,Tablet,Chair Model Y,281.5,4,0.04,25.79
ORD-4043,2023-10-15,2021-06-25,CUST-623,Alice,Home Office,Texas,West,PROD-945,Office Supplies,Chair,Printer Model Y,150.29,4,0.07,13.14
ORD-7472,2022-11-04,2022-04-10,CUST-231,Eve,Home Office,Texas,South,PROD-794,Office Supplies,Monitor,Notebook Model Z,295.54,9,0.09,8.37
ORD-4087,2022-11-14,2022-01-26,CUST-507,Bob,Home Office,Illinois,West,PROD-998,Furniture,Notebook,Notebook Model Z,26.41,3,0.16,-2.9
ORD-4558,2021-04-19,2023-01-19,CUST-252,Charlie,Consumer,Florida,Central,PROD-508,Furniture,Pen,Notebook Model X,75.99,2,0.23,-7.86
ORD-6293,2022-10-14,2021-05-17,CUST-381,Alice,Home Office,Texas,Central,PROD-144,Office Supplies,Notebook,Tablet Model Y,1199.02,7,0.25,-142.77
ORD-9890,2023-09-08,2022-02-14,CUST-666,Frank,Corporate,Texas,Central,PROD-289,Technology,Desk,Notebook Model X,314.71,1,0.22,-48.92
ORD-3853,2021-08-14,2021-08-13,CUST-867,Alice,Home Office,Florida,South,PROD-234,Office Supplies,Notebook,Pen Model Z,789.58,3,0.22,-109.15
ORD-2845,2021-12-19,2022-08-25,CUST-737,Alice,Home Office,Illinois,Central,PROD-948,Technology,Notebook,Notebook Model Y,568.15,3,0.07,-0.68
ORD-7362,2021-05-25,2023-08-29,CUST-145,Charlie,Corporate,California,East,PROD-254,Technology,Tablet,Laptop Model Z,506.96,7,0.27,-44.43
ORD-7656,2023-07-04,2022-09-12,CUST-785,Frank,Home Office,Illinois,South,PROD-841,Office Supplies,Monitor,Chair Model X,1288.51,7,0.02,44.49
ORD-8566,2021-09-30,2023-05-29,CUST-398,Diana,Consumer,California,East,PROD-329,Office Supplies,Chair,Notebook Model Z,739.62,9,0.16,2.93
ORD-4182,2022-06-18,2021-01-10,CUST-120,Grace,Corporate,Illinois,Central,PROD-122,Technology,Notebook,Notebook Model Y,784.87,2,0.03,66.45
ORD-1463,2022-04-05,2022-08-18,CUST-866,Diana,Consumer,Texas,East,PROD-259,Furniture,Laptop,Desk Model Y,699.48,6,0.18,-90.66
ORD-4860,2023-07-30,2022-08-30,CUST-264,Diana,Corporate,New York,West,PROD-613,Furniture,Printer,Chair Model X,418.03,7,0.01,44.88
ORD-6760,2023-11-01,2021-04-27,CUST-367,Eve,Home Office,New York,West,PROD-302,Furniture,Laptop,Notebook Model Y,1031.21,2,0.19,6.84
ORD-8260,2021-06-30,2021-09-03,CUST-200,Charlie,Corporate,Florida,Central,PROD-773,Technology,Laptop,Tablet Model Z,89.83,1,0.01,9.66
ORD-1450,2021-01-29,2022-03-28,CUST-760,Bob,Home Office,Illinois,West,PROD-288,Technology,Pen,Monitor Model Z,436.58,3,0.05,17.87
ORD-2915,2022-06-16,2023-11-16,CUST-752,Eve,Home Office,Illinois,Central,PROD-210,Furniture,Printer,Pen Model Z,999.04,5,0.23,-41.95
ORD-4622,2023-10-26,2021-08-22,CUST-472,Alice,Consumer,Florida,East,PROD-481,Office Supplies,Desk,Tablet Model Z,69.46,3,0.09,-1.94
ORD-8076,2021-05-20,2022-11-17,CUST-132,Diana,Corporate,Florida,South,PROD-901,Office Supplies,Tablet,Printer Model X,58.05,2,0.27,-6.18
ORD-1315,2023-11-18,2021-07-04,CUST-335,Alice,Corporate,California,Central,PROD-874,Office Supplies,Laptop,Tablet Model Z,571.69,6,0.03,32.62
ORD-5766,2021-04-08,2021-09-09,CUST-297,Eve,Home Office,California,West,PROD-365,Technology,Pen,Desk Model X,391.74,8,0.16,-1.49
ORD-5793,2021-09-19,2021-10-19,CUST-606,Frank,Consumer,New York,South,PROD-572,Technology,Pen,Desk Model Z,1057.42,4,0.28,-221.2
ORD-2376,2021-01-19,2023-08-08,CUST-846,Diana,Consumer,Texas,Central,PROD-741,Office Supplies,Desk,Notebook Model X,1138.8,2,0.12,-71.49
ORD-3815,2021-01-12,2023-03-10,CUST-431,Charlie,Home Office,Illinois,South,PROD-852,Technology,Pen,Tablet Model Z,73.63,5,0.1,3.83
ORD-2262,2022-06-21,2022-09-17,CUST-544,Diana,Consumer,New York,East,PROD-180,Office Supplies,Monitor,Desk Model Z,665.86,8,0.29,-122.11
ORD-3925,2021-09-16,2021-11-02,CUST-585,Diana,Consumer,New York,East,PROD-256,Furniture,Pen,Monitor Model X,1415.96,9,0.13,96.86
ORD-4468,2021-01-24,2021-12-17,CUST-219,Frank,Home Office,Texas,South,PROD-309,Furniture,Laptop,Chair Model Y,483.19,9,0.21,-36.62
ORD-5021,2023-10-29,2022-04-25,CUST-257,Diana,Consumer,New York,Central,PROD-337,Office Supplies,Desk,Tablet Model Y,311.5,4,0.28,-69.1
ORD-5409,2021-08-16,2023-10-14,CUST-136,Eve,Home Office,New York,South,PROD-415,Technology,Desk,Pen Model Y,791.52,3,0.0,56.34
ORD-1547,2022-01-11,2021-05-11,CUST-949,Diana,Consumer,Texas,West,PROD-116,Furniture,Chair,Monitor Model X,687.35,1,0.17,10.18
ORD-5891,2021-08-12,2021-07-07,CUST-243,Frank,Home Office,New York,Central,PROD-283,Office Supplies,Tablet,Notebook Model Y,344.87,3,0.21,-51.52
ORD-4523,2023-01-06,2022-11-02,CUST-656,Eve,Corporate,Illinois,South,PROD-594,Furniture,Laptop,Chair Model Y,355.62,9,0.13,0.31
ORD-8042,2021-09-14,2021-08-24,CUST-810,Alice,Consumer,Florida,Central,PROD-697,Technology,Printer,Pen Model X,1036.33,5,0.2,-152.75
ORD-6605,2022-05-30,2021-10-06,CUST-849,Charlie,Consumer,Texas,West,PROD-567,Furniture,Tablet,Notebook Model Y,497.92,5,0.24,-40.98
ORD-1106,2023-04-13,2023-02-27,CUST-740,Diana,Consumer,Florida,Central,PROD-883,Furniture,Printer,Pen Model Y,1479.32,2,0.09,-28.04
ORD-3984,2022-12-02,2023-04-16,CUST-792,Eve,Consumer,Illinois,South,PROD-252,Office Supplies,Printer,Notebook Model Y,448.9,5,0.1,-10.33
ORD-6468,2023-06-30,2021-10-02,CUST-127,Diana,Consumer,New York,South,PROD-370,Furniture,Desk,Pen Model X,830.88,3,0.03,51.85
ORD-6852,2022-11-30,2022-01-01,CUST-911,Diana,Home Office,New York,South,PROD-712,Furniture,Printer,Chair Model X,128.22,9,0.29,-30.72
ORD-2250,2022-03-14,2022-04-14,CUST-678,Frank,Consumer,New York,East,PROD-178,Technology,Printer,Monitor Model Y,817.46,2,0.01,96.99
ORD-7739,2021-02-06,2022-10-14,CUST-853,Diana,Home Office,Florida,East,PROD-540,Technology,Tablet,Pen Model Y,701.7,1,0.14,39.03
ORD-7132,2021-04-16,2023-04-07,CUST-974,Bob,Corporate,California,West,PROD-882,Furniture,Laptop,Pen Model X,537.03,5,0.16,-3.09
ORD-2611,2022-09-07,2023-05-12,CUST-343,Charlie,Corporate,Florida,East,PROD-283,Furniture,Tablet,Laptop Model Y,655.84,8,0.04,100.27
ORD-8928,2021-08-20,2021-07-04,CUST-778,Charlie,Home Office,California,East,PROD-693,Office Supplies,Desk,Tablet Model X,284.13,1,0.15,-22.85
ORD-2790,2023-05-17,2023-07-08,CUST-365,Eve,Corporate,Florida,West,PROD-648,Furniture,Laptop,Chair Model Y,1233.94,9,0.09,-4.74
ORD-8217,2023-11-07,2021-09-30,CUST-150,Alice,Home Office,Illinois,Central,PROD-739,Office Supplies,Tablet,Notebook Model X,1384.25,7,0.24,-190.85
ORD-1867,2023-08-18,2021-07-16,CUST-208,Alice,Consumer,Florida,Central,PROD-164,Technology,Notebook,Chair Model Z,1259.49,9,0.25,-111.61
ORD-3769,2021-10-05,2023-02-22,CUST-497,Alice,Home Office,Florida,West,PROD-388,Technology,Laptop,Desk Model Z,1211.21,7,0.13,84.05
ORD-1327,2021-05-05,2023-06-25,CUST-434,Diana,Corporate,Texas,West,PROD-230,Furniture,Monitor,Notebook Model X,831.61,4,0.13,40.3
ORD-4816,2022-11-06,2021-11-28,CUST-233,Frank,Home Office,New York,South,PROD-404,Office Supplies,Tablet,Chair Model Z,513.8,8,0.02,60.58
ORD-4148,2022-12-16,2022-09-13,CUST-778,Eve,Corporate,New York,Central,PROD-793,Office Supplies,Chair,Monitor Model Y,274.47,7,0.11,7.61
ORD-7776,2022-10-29,2022-05-15,CUST-179,Grace,Home Office,New York,East,PROD-248,Furniture,Chair,Notebook Model X,1233.22,6,0.12,56.16
ORD-3555,2023-07-02,2021-03-23,CUST-437,Diana,Corporate,California,South,PROD-209,Office Supplies,Pen,Notebook Model X,84.32,3,0.13,-4.36
ORD-5336,2022-01-30,2023-05-12,CUST-710,Frank,Consumer,Illinois,Central,PROD-204,Furniture,Pen,Chair Model Y,287.9,1,0.14,9.62
ORD-3482,2023-02-12,2023-10-16,CUST-531,Bob,Home Office,California,East,PROD-126,Technology,Laptop,Notebook Model Y,614.56,3,0.03,80.37
ORD-4099,2021-07-05,2023-11-08,CUST-764,Eve,Consumer,Texas,East,PROD-487,Furniture,Notebook,Laptop Model X,308.04,7,0.05,3.16
ORD-6786,2022-04-11,2021-05-07,CUST-580,Eve,Consumer,Texas,West,PROD-214,Technology,Printer,Tablet Model Y,882.83,7,0.13,-65.12
ORD-7732,2023-12-17,2021-05-11,CUST-987,Frank,Consumer,Florida,East,PROD-326,Technology,Monitor,Notebook Model X,1091.77,8,0.11,-40.22
ORD-8985,2022-04-03,2021-08-03,CUST-388,Grace,Corporate,Texas,West,PROD-228,Technology,Printer,Tablet Model Y,1365.45,1,0.04,147.48
ORD-7054,2023-09-28,2023-08-29,CUST-694,Eve,Corporate,Texas,East,PROD-871,Office Supplies,Notebook,Chair Model X,331.46,8,0.19,1.02
ORD-1568,2021-03-15,2023-12-18,CUST-201,Frank,Consumer,Illinois,Central,PROD-538,Office Supplies,Monitor,Pen Model Y,433.83,5,0.04,11.6
ORD-2654,2022-09-24,2022-08-22,CUST-430,Bob,Home Office,Texas,East,PROD-635,Furniture,Chair,Printer Model Y,1080.76,4,0.0,152.75
ORD-8132,2023-11-04,2022-09-08,CUST-475,Eve,Corporate,Florida,Central,PROD-209,Office Supplies,Desk,Printer Model Z,341.23,6,0.18,-13.92
ORD-4733,2023-04-20,2022-02-28,CUST-330,Grace,Corporate,New York,West,PROD-768,Office Supplies,Laptop,Pen Model Z,588.06,6,0.02,32.64
ORD-4229,2023-07-01,2021-12-01,CUST-550,Frank,Consumer,California,South,PROD-633,Office Supplies,Monitor,Pen Model Z,1135.12,3,0.02,78.85
ORD-7811,2023-03-05,2022-11-20,CUST-863,Frank,Corporate,California,West,PROD-250,Technology,Notebook,Pen Model Y,576.24,8,0.03,58.14
ORD-9342,2021-02-18,2021-09-22,CUST-969,Bob,Home Office,California,South,PROD-312,Technology,Laptop,Monitor Model X,236.54,5,0.28,-42.49
ORD-2795,2023-08-24,2021-05-28,CUST-420,Alice,Corporate,Florida,East,PROD-945,Technology,Desk,Printer Model Y,418.8,2,0.03,18.31
ORD-7539,2021-12-25,2021-01-13,CUST-523,Frank,Corporate,Illinois,Central,PROD-619,Technology,Monitor,Pen Model Z,139.67,3,0.25,-18.93
ORD-9540,2021-08-30,2021-02-25,CUST-124,Frank,Home Office,Florida,East,PROD-925,Technology,Laptop,Monitor Model Y,1017.77,9,0.23,-169.51
ORD-7214,2023-12-13,2021-08-19,CUST-668,Eve,Home Office,California,West,PROD-179,Office Supplies,Chair,Desk Model Z,87.83,8,0.25,-9.92
ORD-9588,2023-12-29,2023-05-12,CUST-515,Diana,Corporate,Florida,Central,PROD-582,Furniture,Tablet,Notebook Model Z,869.6,2,0.18,-94.22
ORD-7145,2021-02-25,2021-06-12,CUST-401,Charlie,Home Office,Florida,West,PROD-187,Office Supplies,Laptop,Monitor Model X,1426.08,8,0.05,155.91
ORD-3609,2023-05-29,2023-03-15,CUST-199,Bob,Corporate,Florida,South,PROD-670,Furniture,Laptop,Printer Model X,1292.61,1,0.23,-126.59
ORD-9337,2021-09-12,2021-06-29,CUST-487,Alice,Home Office,New York,West,PROD-189,Technology,Laptop,Chair Model Z,127.95,1,0.17,-13.84
ORD-3226,2021-01-05,2023-06-25,CUST-218,Grace,Consumer,Florida,East,PROD-874,Furniture,Printer,Desk Model Z,1077.43,3,0.17,-93.29
ORD-9455,2023-12-12,2022-07-07,CUST-762,Alice,Corporate,Illinois,East,PROD-380,Office Supplies,Monitor,Printer Model Y,1041.34,5,0.18,-68.33
ORD-6930,2021-11-25,2022-12-28,CUST-691,Charlie,Consumer,New York,East,PROD-608,Office Supplies,Laptop,Notebook Model Z,461.61,9,0.04,31.93
ORD-7842,2021-04-08,2021-10-21,CUST-430,Eve,Corporate,Florida,South,PROD-201,Office Supplies,Desk,Monitor Model Y,181.8,4,0.09,15.24
ORD-4080,2023-09-08,2022-03-13,CUST-761,Grace,Home Office,Texas,East,PROD-784,Technology,Notebook,Laptop Model Z,1284.03,8,0.3,-200.1
ORD-1987,2023-09-30,2022-02-01,CUST-458,Diana,Consumer,California,West,PROD-317,Office Supplies,Laptop,Tablet Model X,840.37,7,0.26,-64.7
ORD-2360,2023-02-22,2021-06-16,CUST-225,Charlie,Corporate,New York,South,PROD-355,Office Supplies,Laptop,Notebook Model X,1053.65,3,0.11,23.92
ORD-8050,2022-07-31,2023-09-22,CUST-388,Eve,Home Office,Texas,West,PROD-765,Technology,Tablet,Printer Model Z,697.55,9,0.3,-141.47
ORD-8546,2021-11-23,2023-02-24,CUST-652,Frank,Home Office,California,Central,PROD-257,Office Supplies,Tablet,Pen Model Y,349.09,6,0.02,12.14
ORD-2726,2021-08-31,2023-08-16,CUST-801,Grace,Consumer,Illinois,East,PROD-293,Technology,Tablet,Monitor Model Y,405.32,4,0.1,-7.43
ORD-1907,2022-01-02,2022-02-06,CUST-539,Eve,Corporate,Texas,Central,PROD-479,Office Supplies,Printer,Pen Model Y,811.54,4,0.17,-66.06
ORD-3824,2023-02-13,2021-04-26,CUST-674,Bob,Consumer,Illinois,East,PROD-334,Technology,Desk,Pen Model Z,367.13,5,0.19,-46.38
ORD-9025,2022-12-25,2021-12-18,CUST-816,Diana,Corporate,Illinois,South,PROD-152,Technology,Notebook,Pen Model Z,610.04,2,0.24,-67.41
ORD-9390,2021-08-22,2023-03-30,CUST-440,Diana,Home Office,Texas,South,PROD-812,Office Supplies,Monitor,Pen Model X,130.12,5,0.22,-9.67
ORD-3455,2022-10-14,2023-05-27,CUST-303,Bob,Home Office,Texas,Central,PROD-778,Furniture,Desk,Pen Model X,1493.35,8,0.21,-227.64
ORD-6208,2021-11-29,2022-09-07,CUST-278,Eve,Home Office,New York,Central,PROD-719,Office Supplies,Pen,Desk Model Z,932.69,9,0.29,-175.55
ORD-8774,2022-05-10,2021-05-12,CUST-445,Eve,Corporate,Illinois,East,PROD-751,Furniture,Tablet,Printer Model X,236.16,4,0.18,-29.73
ORD-4365,2022-01-04,2021-09-22,CUST-932,Grace,Corporate,Texas,South,PROD-739,Office Supplies,Desk,Notebook Model Y,212.56,4,0.0,33.86
ORD-6279,2021-04-05,2023-04-15,CUST-204,Diana,Home Office,Illinois,East,PROD-582,Office Supplies,Printer,Printer Model Y,735.26,8,0.19,-47.89
ORD-6951,2023-06-26,2021-07-01,CUST-412,Diana,Corporate,Florida,West,PROD-277,Furniture,Notebook,Notebook Model Z,56.65,3,0.23,-4.32
ORD-7697,2023-03-13,2021-12-16,CUST-185,Diana,Corporate,Florida,West,PROD-155,Technology,Pen,Tablet Model Y,629.82,3,0.28,-86.38
ORD-9769,2021-07-27,2022-04-17,CUST-540,Diana,Home Office,Florida,East,PROD-523,Furniture,Laptop,Monitor Model Z,1418.47,1,0.12,82.45
ORD-7676,2022-08-30,2021-06-11,CUST-579,Eve,Home Office,Illinois,East,PROD-978,Furniture,Tablet,Laptop Model Y,1238.57,6,0.02,200.25
ORD-2020,2022-04-18,2021-04-25,CUST-427,Diana,Corporate,Illinois,East,PROD-276,Technology,Monitor,Desk Model Z,1396.34,2,0.04,131.14
ORD-4844,2023-10-29,2021-01-19,CUST-350,Frank,Corporate,Texas,East,PROD-387,Office Supplies,Pen,Monitor Model Y,184.45,4,0.27,-27.79
ORD-4573,2021-05-16,2021-05-24,CUST-581,Eve,Consumer,Texas,Central,PROD-693,Furniture,Notebook,Desk Model Y,568.8,9,0.29,-51.95
ORD-6442,2022-09-02,2022-10-18,CUST-949,Bob,Corporate,New York,Central,PROD-472,Furniture,Printer,Notebook Model X,841.4,7,0.07,7.53
ORD-8914,2023-06-30,2023-08-23,CUST-103,Frank,Consumer,New York,Central,PROD-528,Furniture,Notebook,Printer Model X,1086.0,8,0.2,-58.74
ORD-7058,2021-09-18,2022-03-30,CUST-932,Alice,Corporate,New York,Central,PROD-312,Office Supplies,Notebook,Pen Model X,600.83,2,0.14,1.81
ORD-8951,2022-04-03,2022-03-28,CUST-283,Bob,Consumer,California,West,PROD-563,Furniture,Notebook,Tablet Model X,492.05,3,0.18,6.66
ORD-9802,2021-08-20,2021-03-04,CUST-792,Bob,Consumer,Florida,East,PROD-426,Office Supplies,Desk,Tablet Model X,471.5,1,0.02,20.81
ORD-9520,2021-04-11,2022-08-20,CUST-399,Charlie,Home Office,Illinois,Central,PROD-483,Furniture,Pen,Chair Model X,1188.39,3,0.29,-116.28
ORD-1546,2021-05-27,2023-07-30,CUST-627,Bob,Corporate,Florida,Central,PROD-271,Furniture,Monitor,Laptop Model Z,585.1,4,0.14,14.4
ORD-9530,2022-12-18,2021-12-31,CUST-705,Grace,Home Office,Illinois,South,PROD-268,Technology,Monitor,Tablet Model Z,44.14,2,0.23,-7.09
ORD-4181,2022-05-22,2023-12-28,CUST-890,Charlie,Home Office,California,South,PROD-708,Furniture,Tablet,Pen Model X,1159.92,7,0.15,-82.01
ORD-9998,2022-07-12,2021-02-17,CUST-255,Charlie,Corporate,Illinois,East,PROD-834,Technology,Laptop,Printer Model Z,258.78,3,0.26,-43.65
ORD-4987,2021-04-14,2023-08-28,CUST-533,Charlie,Home Office,New York,Central,PROD-440,Technology,Printer,Laptop Model X,949.75,6,0.19,-36.5
ORD-4333,2021-12-02,2023-04-03,CUST-456,Frank,Home Office,Florida,Central,PROD-294,Office Supplies,Pen,Notebook Model Z,63.61,2,0.1,3.96
ORD-3740,2022-03-22,2022-10-23,CUST-627,Bob,Home Office,Florida,West,PROD-992,Furniture,Desk,Monitor Model Y,592.74,2,0.15,6.26
ORD-5901,2023-01-04,2023-02-02,CUST-140,Alice,Home Office,Florida,Central,PROD-249,Furniture,Desk,Notebook Model Z,694.78,6,0.24,-64.0
ORD-6708,2022-03-20,2021-08-27,CUST-748,Grace,Consumer,California,East,PROD-500,Technology,Printer,Pen Model Z,1460.16,4,0.08,-14.43
ORD-3082,2021-04-28,2023-03-08,CUST-357,Frank,Corporate,Florida,South,PROD-341,Technology,Notebook,Pen Model Z,150.49,2,0.24,-27.62
ORD-5652,2023-07-18,2021-02-05,CUST-465,Charlie,Corporate,Texas,South,PROD-700,Office Supplies,Pen,Tablet Model Y,1132.24,8,0.21,-134.06
ORD-5586,2022-12-24,2023-05-21,CUST-654,Grace,Home Office,New York,Central,PROD-972,Office Supplies,Printer,Laptop Model X,1447.83,7,0.0,202.82
ORD-1260,2022-07-21,2022-05-08,CUST-165,Diana,Corporate,New York,West,PROD-789,Technology,Pen,Printer Model Z,429.83,7,0.26,-67.49
ORD-4796,2021-03-29,2021-09-16,CUST-963,Diana,Consumer,Illinois,West,PROD-823,Furniture,Pen,Notebook Model Z,353.96,7,0.16,6.18
ORD-6982,2022-04-21,2022-01-23,CUST-307,Eve,Home Office,California,East,PROD-258,Office Supplies,Monitor,Chair Model Y,1429.06,4,0.28,-152.67
ORD-1500,2021-10-22,2021-09-28,CUST-344,Diana,Home Office,Illinois,West,PROD-150,Furniture,Chair,Notebook Model X,744.55,8,0.0,61.57
ORD-2015,2022-12-21,2023-05-18,CUST-342,Diana,Home Office,Illinois,Central,PROD-859,Technology,Chair,Desk Model Z,1237.43,3,0.26,-137.52
ORD-9105,2023-09-22,2023-12-08,CUST-688,Charlie,Consumer,New York,East,PROD-900,Technology,Notebook,Desk Model Y,1196.05,4,0.23,-66.33
ORD-8664,2023-04-24,2022-08-30,CUST-830,Frank,Corporate,Texas,Central,PROD-972,Technology,Pen,Printer Model X,502.48,5,0.2,-7.54
ORD-4963,2022-11-17,2022-11-26,CUST-480,Bob,Consumer,California,East,PROD-119,Office Supplies,Laptop,Printer Model X,297.46,1,0.18,-19.6
ORD-6318,2022-10-01,2023-08-13,CUST-322,Frank,Corporate,California,West,PROD-275,Office Supplies,Laptop,Desk Model Z,1060.28,9,0.18,6.47
ORD-3706,2023-08-19,2022-02-16,CUST-964,Frank,Consumer,California,West,PROD-991,Technology,Tablet,Chair Model Z,761.93,3,0.25,-67.73
ORD-7135,2023-07-24,2023-04-26,CUST-120,Grace,Consumer,Texas,Central,PROD-171,Furniture,Chair,Laptop Model Z,745.94,1,0.3,-153.3
